,SurveyYear,StateCD,OperatingExpensesperTeamMensTeam,OperatingExpensesperTeamWomensTeam,RevenuesMensTeam,RevenuesWomensTeam,UGratioBG,stateN
94,2004,TX,139958.77777777778,107762.58024691358,655788.5443037974,295542.5256410256,0.8170168212086238,Texas
95,2004,UT,140461.4,106677.3,1043994.4,193468.4,1.0354437158751786,Utah
96,2004,VA,127132.1875,91510.1875,787258.3125,472238.6129032258,1.251941076630174,Virginia
97,2004,VT,59432.42857142857,43140.142857142855,251258.7142857143,178945.2857142857,1.2649529718961314,Vermont
98,2004,WA,76256.11764705883,60483.76470588235,380889.70588235295,141406.0,0.8009745767957751,Washington
99,2004,WI,135016.09375,72877.0625,759955.4375,206312.0625,0.8658209228694616,Wisconsin
100,2004,WV,76631.85,48355.7,410267.65,147594.75,0.882487597988395,West Virginia
101,2004,WY,77155.71428571429,60522.42857142857,502822.28571428574,240301.6,0.7215721332865188,Wyoming
102,2005,AK,160935.0,102771.0,764714.5,355295.5,0.8530672745784531,Alaska
103,2005,AL,147415.6,81048.82857142857,730999.2285714286,283807.2727272727,0.9870529072201052,Alabama
104,2005,AR,113489.57142857143,72178.57142857143,839249.7619047619,191616.04761904763,0.8342440083195687,Arkansas
105,2005,AZ,143433.23529411765,82481.70588235294,1249278.1176470588,167517.88235294117,0.8360540244747711,Arizona
106,2005,CA,89700.43119266054,63788.07339449541,514454.9326923077,200401.25,0.8482787878173449,California
107,2005,CO,107308.5,81192.65,510294.3,272631.27777777775,0.9686325918089412,Colorado
108,2005,CT,205446.35294117648,175663.5294117647,821534.5882352941,669535.8823529412,0.8066013480768139,Connecticut
109,2005,DC,470485.6,203898.4,2201841.2,749108.8,0.7054512964101554,District of Columbia
110,2005,DE,149343.0,92108.25,764805.5,459015.0,0.7517622855847371,Delaware
111,2005,FL,121436.61111111111,86000.79629629629,663491.2222222222,253768.13043478262,0.8943240146266769,Florida
112,2005,GA,122907.75,80554.84375,475596.84375,211538.4516129032,0.7674612888442588,Georgia
113,2005,HI,154704.0,53730.25,618544.0,125563.0,0.6461260925878303,Hawaii
114,2005,IA,86868.24390243902,61747.07317073171,575013.3170731707,159104.10256410256,0.8311948654729047,Iowa
115,2005,ID,154699.125,121239.0,495013.5,294437.0,0.7957663126776058,Idaho
116,2005,IL,67985.77380952382,51751.21428571428,451056.8333333333,124569.94047619047,0.8293996105992418,Illinois
117,2005,IN,147441.14285714287,106230.71428571429,968370.8571428572,286297.14285714284,0.9478359828385094,Indiana
118,2005,KS,88593.02272727272,63668.09090909091,578724.9318181818,156120.8409090909,0.9670458036338943,Kansas
119,2005,KY,199554.8,92868.8,1688137.12,287155.28,0.8041839133979671,Kentucky
120,2005,LA,141039.2,114608.0,677132.2105263158,266523.94736842107,0.6465540757585183,Louisiana
121,2005,MA,71311.82978723405,51382.82978723404,294271.2978723404,207171.80434782608,0.933133889998017,Massachusetts
122,2005,MD,49598.06896551724,40873.137931034486,203858.9655172414,161043.93103448275,0.7447757212263395,Maryland
123,2005,ME,36953.46153846154,38121.307692307695,131534.84615384616,131308.0,1.1062556136089272,Maine
124,2005,MI,86712.36,64707.18,567097.34,191039.98,0.8702963020374274,Michigan
125,2005,MN,46657.325,42296.425,386141.85,141273.34210526315,0.9361047500015236,Minnesota
126,2005,MO,69688.125,54668.875,518275.13333333336,241078.10638297873,0.80291822435083,Missouri
127,2005,MS,83344.07407407407,65231.851851851854,466625.5925925926,132421.03703703705,0.6528686237714759,Mississippi
128,2005,MT,116401.18181818182,91704.45454545454,409505.45454545453,293097.1818181818,0.9403374599816878,Montana
129,2005,NC,128550.01886792453,81951.67924528301,1255531.3962264152,237710.08163265305,0.8106418163844054,North Carolina
130,2005,ND,47915.73333333333,44599.4,141505.13333333333,118447.6,0.9337819084889072,North Dakota
131,2005,NE,76017.76190476191,50304.04761904762,395676.0,174684.22222222222,0.8887033616229401,Nebraska
132,2005,NH,50440.545454545456,48199.36363636364,275254.54545454547,212272.18181818182,0.8072887811176911,New Hampshire
133,2005,NJ,97728.8717948718,56636.307692307695,403205.6923076923,267821.2972972973,0.9131316708224944,New Jersey
134,2005,NM,129569.57142857143,79698.14285714286,1369811.2857142857,437933.3333333333,1.4232889665851558,New Mexico
135,2005,NV,504204.0,242163.0,4491256.5,75936.5,0.7905424040813627,Nevada
136,2005,NY,71537.04504504504,53184.83783783784,425186.1981981982,222862.2314814815,0.9765714946100506,New York
137,2005,OH,165182.36,92248.76,933337.86,227285.78,0.8296592065396966,Ohio
138,2005,OK,84242.84848484848,73447.0303030303,755331.1818181818,224789.24242424243,0.8142872364934277,Oklahoma
139,2005,OR,78813.42307692308,61325.730769230766,458757.46153846156,154598.8,0.8011042282186044,Oregon
140,2005,PA,94078.07692307692,53375.87912087912,445336.3,227451.91011235956,0.8918056720007089,Pennsylvania
141,2005,RI,173464.0,94798.75,1070644.125,306099.875,0.8400719832751404,Rhode Island
142,2005,SC,145616.14285714287,87817.25,807507.3571428572,331451.3333333333,1.2993679385592394,South Carolina
143,2005,SD,51086.09090909091,53264.90909090909,210284.0,176927.18181818182,0.936326976066852,South Dakota
144,2005,TN,127286.80952380953,99145.14285714286,737330.0476190476,376948.0,0.7457256642625304,Tennessee
145,2005,TX,143220.25609756098,112876.74390243902,736330.575,353736.60759493674,0.8124033963924432,Texas
146,2005,UT,220497.6,156295.9,1137675.2,228790.8,1.0210052658617295,Utah
147,2005,VA,155300.46875,108907.3125,993256.25,599638.0645161291,1.1507944542745911,Virginia
148,2005,VT,50189.71428571428,48992.857142857145,233002.2857142857,193433.2857142857,1.2821557106779093,Vermont
149,2005,WA,90475.61764705883,65145.794117647056,516692.79411764705,170916.14705882352,0.7879427648205288,Washington
150,2005,WI,137532.65625,80139.1875,891927.15625,228247.75,0.8831991136144973,Wisconsin
151,2005,WV,101456.85,54146.4,502746.05,183764.9,0.8922659571104894,West Virginia
152,2005,WY,91658.57142857143,76796.57142857143,542345.0,295891.0,0.7359434208379282,Wyoming
153,2006,AK,166491.5,126529.5,546333.0,324141.5,0.8221504965622612,Alaska
154,2006,AL,112696.69444444444,102234.5,736877.6285714286,314544.26470588235,0.9599968344337856,Alabama
155,2006,AR,117631.47619047618,78770.04761904762,927190.5238095238,238461.47619047618,0.8449156941815745,Arkansas
156,2006,AZ,163807.58823529413,97584.82352941176,1437975.5882352942,172578.64705882352,0.815677550595308,Arizona
157,2006,CA,107417.6909090909,76582.67272727273,562127.8380952381,234866.62264150943,0.8483030678665588,California
158,2006,CO,98591.7,90033.85,519643.3,302296.44444444444,0.985124152857739,Colorado
159,2006,CT,225349.82352941178,190212.9411764706,923384.5882352941,679413.7647058824,0.8170449158737414,Connecticut
160,2006,DC,599431.4,258314.2,3366447.8,915624.6,0.7078959049694074,District of Columbia
161,2006,DE,137963.5,132513.5,626378.25,398801.0,0.7007901598825811,Delaware
162,2006,FL,129235.48148148147,91921.27777777778,648472.0925925926,254892.58695652173,0.9025548555804265,Florida
163,2006,GA,110072.18181818182,87386.18181818182,689023.4375,236971.5625,0.7877423922211032,Georgia
164,2006,HI,191537.0,112197.0,632962.25,147851.0,0.6394896514122356,Hawaii
165,2006,IA,100904.65853658537,80305.58536585367,584619.0243902439,209311.3076923077,0.8582003540002745,Iowa
166,2006,ID,164050.125,127336.5,613834.0,306285.875,0.7736956590065324,Idaho
167,2006,IL,83699.36904761905,58595.51190476191,481093.79761904763,143688.89285714287,0.8300955566794022,Illinois
168,2006,IN,177430.0,117117.97142857143,1062100.4857142856,287700.5714285714,0.9430925681839889,Indiana
169,2006,KS,113737.61363636363,66235.93181818182,672498.3409090909,153748.1590909091,0.9415540000383406,Kansas
170,2006,KY,223995.64,100448.76,1802857.24,314946.2,0.7910912433674082,Kentucky
171,2006,LA,178256.27272727274,146067.86363636365,679834.9,338450.90476190473,0.6566130355962467,Louisiana
172,2006,MA,93252.4255319149,54551.85106382979,356589.89361702127,258124.97826086957,1.0258994354648887,Massachusetts
173,2006,MD,61548.862068965514,45632.89655172414,233773.4827586207,156846.41379310345,0.7511310476008133,Maryland
174,2006,ME,39475.230769230766,39276.46153846154,136622.15384615384,135425.84615384616,1.102421387217807,Maine
175,2006,MI,119694.58823529411,89550.58823529411,639124.6470588235,198211.84,0.8892441353889715,Michigan
176,2006,MN,50712.325,44369.125,342849.375,130659.43589743589,0.9556797803779646,Minnesota
177,2006,MO,80604.97959183673,61520.30612244898,548705.2173913043,247049.3125,0.7874580758135887,Missouri
178,2006,MS,97368.0,73115.81481481482,593745.5925925926,173117.14814814815,0.6510067500662281,Mississippi
179,2006,MT,117730.63636363637,117999.90909090909,446599.63636363635,345334.2727272727,0.9338556678210076,Montana
180,2006,NC,155291.88679245283,93774.32075471699,1360571.3207547169,268974.2916666667,0.8227673804280998,North Carolina
181,2006,ND,64230.666666666664,55694.933333333334,163525.86666666667,126019.13333333333,0.8939259366446173,North Dakota
182,2006,NE,75326.42857142857,55073.95238095238,445713.4761904762,185796.94444444444,0.8819907234802055,Nebraska
183,2006,NH,64714.545454545456,47026.09090909091,285939.7272727273,232874.27272727274,0.8061482675805167,New Hampshire
184,2006,NJ,78739.35,64595.05,406996.7,294226.1052631579,0.9104265072499412,New Jersey
185,2006,NM,266828.0,136386.2857142857,757209.8571428572,264569.5,1.5325096248983752,New Mexico
186,2006,NV,755999.5,258103.0,4595243.5,104345.0,0.7987157429838005,Nevada
187,2006,NY,78597.63963963964,60495.117117117115,456654.6666666667,246779.83333333334,0.9753828397227706,New York
188,2006,OH,158161.48,100122.94,1008506.14,250441.98,0.8339556775292113,Ohio
189,2006,OK,119401.09090909091,87329.69696969698,801341.4375,252786.42424242425,0.8015047598626998,Oklahoma
190,2006,OR,126259.76923076923,73417.92307692308,482350.76923076925,155716.56,0.7939026257679255,Oregon
191,2006,PA,100223.13043478261,60850.163043478264,444699.73626373627,267478.94444444444,0.8846223806943512,Pennsylvania
192,2006,RI,197513.25,97732.875,1119862.0,324973.375,0.8565208065611829,Rhode Island
193,2006,SC,112964.75,75477.28571428571,931593.8928571428,382189.962962963,1.2719528647901448,South Carolina
194,2006,SD,56106.818181818184,66631.81818181818,217104.27272727274,185868.9090909091,0.8534001349804232,South Dakota
195,2006,TN,135648.64285714287,93939.92857142857,832039.2142857143,379572.8095238095,0.7440770286975459,Tennessee
196,2006,TX,152195.31325301205,117596.421686747,821118.6172839506,381495.7625,0.8319556617115977,Texas
197,2006,UT,250320.1,164591.7,1131283.0,241214.7,1.0398203722727537,Utah
198,2006,VA,188069.0625,135844.125,944984.125,389641.51612903224,1.1676552178525648,Virginia
199,2006,VT,60405.142857142855,50191.71428571428,262931.28571428574,189255.85714285713,1.282676057187034,Vermont
200,2006,WA,110849.29411764706,73426.35294117648,588460.5882352941,175570.32352941178,0.7690810286663124,Washington
201,2006,WI,164492.21875,99644.59375,1051642.71875,257612.90625,0.9278412745923678,Wisconsin
202,2006,WV,93484.1,77383.55,512564.8,223369.15,0.9069289421343132,West Virginia
203,2006,WY,111643.0,89693.71428571429,453939.4285714286,426246.6,0.8093031152858644,Wyoming
204,2007,AK,327891.5,169728.5,993675.0,482975.0,0.8015633530826709,Alaska
205,2007,AL,115757.02777777778,88736.86111111111,820304.0555555555,337625.35294117645,0.9443615860001017,Alabama
206,2007,AR,143258.60869565216,95670.17391304347,1006313.0,282874.2380952381,0.9024323875815721,Arkansas
207,2007,AZ,180687.88235294117,90700.0,1453459.0,173679.64705882352,0.8221368749132926,Arizona
208,2007,CA,108256.21100917431,73531.62385321101,638240.6153846154,278606.1509433962,0.876732794667515,California
209,2007,CO,124072.05,103526.15,578607.55,342115.7368421053,1.0035889986113,Colorado
210,2007,CT,198748.94736842104,156676.7894736842,941463.5,683459.5263157894,0.8000563117194236,Connecticut
211,2007,DC,444773.2,232772.0,3097519.2,1277706.2,0.7082878794403025,District of Columbia
212,2007,DE,182565.5,121842.75,679417.75,444753.25,0.7485133250786636,Delaware
213,2007,FL,146302.25454545455,95331.21818181819,779012.6,336308.91489361704,0.9477372613480746,Florida
214,2007,GA,102541.55882352941,83233.29411764706,824160.34375,281245.0303030303,0.7671466589872588,Georgia
215,2007,HI,214289.0,138268.5,694949.75,161264.25,0.6508509776814609,Hawaii
216,2007,IA,93151.9512195122,63391.07317073171,589910.1707317074,180457.12820512822,0.8489341751518347,Iowa
217,2007,ID,167077.0,131727.875,657045.0,323237.75,0.8076501036494996,Idaho
218,2007,IL,84082.63095238095,55655.77380952381,542246.9761904762,174826.61904761905,0.8281368440326344,Illinois
219,2007,IN,193560.2,123314.28571428571,1222030.2857142857,378549.85714285716,0.9545016430235397,Indiana
220,2007,KS,134987.47727272726,78782.22727272728,729757.6818181818,170991.70454545456,0.937858697756607,Kansas
221,2007,KY,221705.92307692306,103862.61538461539,1968938.92,362889.6923076923,0.7909411339692175,Kentucky
222,2007,LA,160688.45454545456,125606.45454545454,719849.8571428572,424762.8095238095,0.7250452317511077,Louisiana
223,2007,MA,81673.65957446808,57556.255319148935,406863.25531914894,286633.1304347826,0.9587975818151685,Massachusetts
224,2007,MD,71716.86666666667,48393.03333333333,266680.6206896552,184216.86666666667,0.7452738550513075,Maryland
225,2007,ME,46993.0,45418.53846153846,144528.92307692306,143481.92307692306,1.078076387582877,Maine
226,2007,MI,104633.52830188679,74623.62264150943,685759.1886792453,213315.42307692306,0.8960483566014616,Michigan
227,2007,MN,58063.69047619047,46480.57142857143,437352.1707317073,137158.7619047619,0.9367092503536554,Minnesota
228,2007,MO,85005.1836734694,62288.91836734694,549491.0,251348.83333333334,0.8098061791417169,Missouri
229,2007,MS,91956.37931034483,73652.13793103448,594756.1034482758,251580.72413793104,0.6520554670684506,Mississippi
230,2007,MT,113137.09090909091,110647.54545454546,464163.0909090909,358096.0,0.9831987840078746,Montana
231,2007,NC,145939.23214285713,86653.48214285714,1382756.267857143,308629.94,0.8158415641687453,North Carolina
232,2007,ND,54573.2,49752.8,177399.6,166945.46666666667,0.9632528576500322,North Dakota
233,2007,NE,86706.47619047618,59681.380952380954,683946.2380952381,228568.36842105264,0.9126728016546872,Nebraska
234,2007,NH,58668.545454545456,62723.818181818184,282418.7272727273,254096.45454545456,0.8326789638154642,New Hampshire
235,2007,NJ,109339.26190476191,64354.90476190476,472384.275,339903.625,0.8855798758454183,New Jersey
236,2007,NM,389126.875,180519.5,947920.125,542463.8571428572,1.4856145459403256,New Mexico
237,2007,NV,753797.5,322619.5,6572643.5,217882.0,0.8271125674391928,Nevada
238,2007,NY,81554.01785714286,60044.25,491586.54464285716,263149.02777777775,0.9987733104576331,New York
239,2007,OH,147297.2962962963,83659.4074074074,1024352.4339622641,324342.75471698114,0.9160804879388679,Ohio
240,2007,OK,128990.75757575757,95535.48484848485,813710.0909090909,281895.30303030304,0.8837276051884689,Oklahoma
241,2007,OR,134317.88461538462,82999.15384615384,516574.92307692306,173182.34615384616,0.8012246222859892,Oregon
242,2007,PA,101092.27551020408,65035.47959183674,502798.63440860214,281249.5520833333,0.8775843834457817,Pennsylvania
243,2007,RI,230366.75,94431.625,1269765.75,545050.5,0.8409069108869243,Rhode Island
244,2007,SC,137873.4193548387,82700.93548387097,867805.8666666667,301515.4482758621,1.1730333211199075,South Carolina
245,2007,SD,60731.818181818184,60665.72727272727,289122.45454545453,260065.45454545456,0.9793048071694584,South Dakota
246,2007,TN,170163.83333333334,110463.0,1032324.5238095238,551532.8571428572,0.7515482843645637,Tennessee
247,2007,TX,164560.15294117646,127022.77647058823,846506.9397590362,416621.3,0.7978981890799292,Texas
248,2007,UT,261860.0,158780.4,1490646.5,330548.9,0.9985338811987807,Utah
249,2007,VA,192271.3142857143,134487.51428571428,1009415.0294117647,429373.45454545453,33.060273873591015,Virginia
250,2007,VT,64624.28571428572,63503.142857142855,327883.4285714286,274641.71428571426,1.2647495570146066,Vermont
251,2007,WA,122524.70588235294,81961.85294117648,628294.9411764706,198871.70588235295,0.7606821319115344,Washington
252,2007,WI,177625.36363636365,100480.90909090909,1095601.59375,277847.8484848485,0.8902427853625893,Wisconsin
253,2007,WV,123142.05,74750.45,673614.6,251036.7,0.9287387057513868,West Virginia
254,2007,WY,103402.42857142857,94001.42857142857,480684.71428571426,303301.0,0.7397922325399443,Wyoming
255,2008,AK,183097.0,205912.5,843057.0,651414.5,0.832177662541447,Alaska
256,2008,AL,121592.4054054054,95078.2972972973,871608.6216216217,356340.77142857143,0.8809119146977553,Alabama
257,2008,AR,145494.78260869565,89722.08695652174,942089.7826086957,273974.54545454547,0.9526620692110889,Arkansas
258,2008,AZ,182188.64705882352,82287.70588235294,1566639.1176470588,175051.64705882352,0.8583012239109721,Arizona
259,2008,CA,110140.1376146789,82042.44036697247,678821.5096153846,299677.1698113208,0.8734583123573735,California
260,2008,CO,129241.6,110320.5,620277.95,353165.2631578947,0.9900495014983501,Colorado
261,2008,CT,221569.73684210525,175016.7894736842,1055192.0555555555,719370.052631579,0.7803770653963827,Connecticut
262,2008,DC,405475.6,244350.8,3027109.2,1325303.0,0.7197864590001977,District of Columbia
263,2008,DE,188877.75,121118.0,1093104.5,603552.25,0.7335753331599372,Delaware
264,2008,FL,149084.73214285713,111975.625,780994.7857142857,336413.32653061225,0.9113165808249705,Florida
265,2008,GA,117964.41666666667,92112.83333333333,784406.8235294118,287545.4375,0.7669456585031883,Georgia
266,2008,HI,216474.0,133178.75,735162.5,163254.25,0.6379187425831307,Hawaii
267,2008,IA,115936.56097560975,84742.14634146342,632115.5853658536,225528.41025641025,0.8443395910385396,Iowa
268,2008,ID,197789.5,142384.625,755787.75,335761.25,0.8303855468998323,Idaho
269,2008,IL,90561.32142857143,65282.98809523809,585502.4880952381,189816.4642857143,0.841120799210467,Illinois
270,2008,IN,198889.7027027027,123231.78378378379,1117281.9189189188,364664.7428571429,0.9590806189032574,Indiana
271,2008,KS,107928.04545454546,78143.72727272728,752961.9318181818,173676.95454545456,0.941365854879944,Kansas
272,2008,KY,237753.23076923078,111088.03846153847,2088420.56,388733.3846153846,0.7872580803738545,Kentucky
273,2008,LA,177821.27272727274,140525.72727272726,784989.619047619,419028.38095238095,0.6850261260189016,Louisiana
274,2008,MA,86669.29787234042,62340.72340425532,437418.72340425535,319562.829787234,0.9407985526121043,Massachusetts
